POLITICAL_UNIT,NAME,WGMS_ID,EVENT_ID,EVENT_DATE,ET_SURGE,ET_CALVING,ET_FLOOD,ET_AVALANCHE,ET_TECTONIC,ET_OTHER,EVENT_DESCRIPTION,INVESTIGATOR,SPONS_AGENCY,REFERENCE,REMARKS
IS,MYRDALSJOKULL ICE CAP,6832,4246,19189999,False,False,True,False,False,False,"In 1918, a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,MYRDALSJOKULL ICE CAP,6832,4247,19890716,False,False,True,False,False,False,"On July 16, 1989 a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,MYRDALSJOKULL ICE CAP,6832,4248,19950807,False,False,True,False,False,False,"On August 7, 1995 a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,MYRDALSJOKULL ICE CAP,6832,4249,19950807,False,False,True,False,False,False,"On August 7, 1995 a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,MYRDALSJOKULL ICE CAP,6832,4250,19960724,False,False,True,False,False,False,"On July 24, 1996 a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,MYRDALSJOKULL ICE CAP,6832,4251,19970799,False,False,True,False,False,False,"In July 1997, a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,MYRDALSJOKULL ICE CAP,6832,4252,19980713,False,False,True,False,False,False,"On July 13, 1998 a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,MYRDALSJOKULL ICE CAP,6832,4253,19980726,False,False,True,False,False,False,"On July 26, 1998 a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,MYRDALSJOKULL ICE CAP,6832,4254,19990799,False,False,True,False,False,False,"In July 1999, a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,MYRDALSJOKULL ICE CAP,6832,4255,19990815,False,False,True,False,False,False,"On August 15, 1999 a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,MYRDALSJOKULL ICE CAP,6832,4256,19990920,False,False,True,False,False,False,"On September 20, 1999 a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,MYRDALSJOKULL ICE CAP,6832,4257,20000725,False,False,True,False,False,False,"On July 25, 2000 a GLOF took place in Myrdalsjokull Ice Cap.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,NAUTHAGAJOKULL,3107,4258,19899999,False,False,True,False,False,False,"In 1989, a GLOF took place in Nauthagajokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,NAUTHAGAJOKULL,3107,4259,19919999,False,False,True,False,False,False,"In 1991, a GLOF took place in Nauthagajokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,NAUTHAGAJOKULL,3107,4260,19950899,False,False,True,False,False,False,"In August 1995, a GLOF took place in Nauthagajokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,NAUTHAGAJOKULL,3107,4261,20000808,False,False,True,False,False,False,"On August 8, 2000 a GLOF took place in Nauthagajokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,NAUTHAGAJOKULL,3107,4262,20010999,False,False,True,False,False,False,"In September 2001, a GLOF took place in Nauthagajokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,NAUTHAGAJOKULL,3107,4263,20020717,False,False,True,False,False,False,"On July 17, 2002 a GLOF took place in Nauthagajokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,NAUTHAGAJOKULL,3107,4264,20039999,False,False,True,False,False,False,"In 2003, a GLOF took place in Nauthagajokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,NAUTHAGAJOKULL,3107,4265,20049999,False,False,True,False,False,False,"In 2004, a GLOF took place in Nauthagajokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,OLDUFELLSJOKULL,3108,23,19899999,True,False,False,False,False,False,Asurge event in the period 1989–1993 went unnoticed. The advance during the surge was probably 200–300 m.,,,"WGMS (1998a): FoG 1990-1995 (Vol. VII), IAHS (ICSI) / UNEP / UNESCO, WGMS, Zurich, Switzerland: 296 pp.",
IS,OLDUFELLSJOKULL,3108,1354,19749999,True,False,False,False,False,False,Event description from Sevestre & Benn (2015): Reported surge in BH2003,,,"WGMS (1998a): FoG 1990-1995 (Vol. VII), IAHS (ICSI) / UNEP / UNESCO, WGMS, Zurich, Switzerland: 296 pp.",
IS,OLDUFELLSJOKULL,3108,1355,19849999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): Reported surge in BH2003 ""The dates of the start and end of the surge are unknown. Activity was high on September 1, 1984. The speed of advance was not recorded, and the total advance was about 290m. The glacier surface was strongly fractured as far upglacier as could be seen (about lOkrn).Previous surge activity is unknown."" WGMS1988",,,"WGMS (1998a): FoG 1990-1995 (Vol. VII), IAHS (ICSI) / UNEP / UNESCO, WGMS, Zurich, Switzerland: 296 pp.",
IS,REYKJAFJARDARJOKULL,3109,39,19349999,True,False,False,False,False,False,,,,"WGMS (1998a): FoG 1990-1995 (Vol. VII), IAHS (ICSI) / UNEP / UNESCO, WGMS, Zurich, Switzerland: 296 pp.",
IS,REYKJAFJARDARJOKULL,3109,161,20019999,True,False,False,False,False,False,A surge-type activity started at the glacier snout in 2001 and continued during the entire 2001–2005 period.,,,"WGMS (1998a): FoG 1990-1995 (Vol. VII), IAHS (ICSI) / UNEP / UNESCO, WGMS, Zurich, Switzerland: 296 pp.",
IS,REYKJAFJARDARJOKULL,3109,1356,18469999,True,False,False,False,False,False,Event description from Sevestre & Benn (2015): Reported surge in BH2003,,,"WGMS (1998a): FoG 1990-1995 (Vol. VII), IAHS (ICSI) / UNEP / UNESCO, WGMS, Zurich, Switzerland: 296 pp.",
IS,RJUPNABREKKUJOKULL,3136,4266,14779999,False,False,True,False,False,False,"In 1477, a GLOF took place in Rjupnabrekkujokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,RJUPNABREKKUJOKULL,3136,4267,17119999,False,False,True,False,False,False,"In 1711, a GLOF took place in Rjupnabrekkujokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,RJUPNABREKKUJOKULL,3136,4268,17169999,False,False,True,False,False,False,"In 1716, a GLOF took place in Rjupnabrekkujokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,RJUPNABREKKUJOKULL,3136,4269,17660799,False,False,True,False,False,False,"In July 1766, a GLOF took place in Rjupnabrekkujokull glacier.",Jonathan L. Carrivick and Fiona S. Tweed,"School of Geography, University of Leeds, Woodhouse Lane, Leeds, West Yorkshire LS2 9JT, UK; Geography, Staffordshire University, Leek Road, Stoke-on-Trent, Staffordshire ST4 2DF, UK","Carrivick, J. L. and Tweed, F. S. (2016). A global assessment of the societal impacts of glacier outburst floods. Global and Planetary Change, 144, pp. 1-16.",
IS,SIDUJOKULL,8295,1386,19649999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): Reported surge in BH2003 ""Earlier surge events had taken place in 1934 and 1963–1964. References/most important data sources: Indridason (IGS/NEA, unpublished material)."" WGMS1998",,,"Sevestre & Benn (2015), J. Glaciol., 61, 228, 646-662, based on: TS1969, CCM1975, BH2003, NN1937, TS1964, TS1969, EJ1963, EJ1964, TT1892, TTh1905, WGMS1998.",surge onset: 1963
IS,SIDUJOKULL,8295,1387,18939999,True,False,False,False,False,False,Event description from Sevestre & Benn (2015): Reported surge in BH2003 reported surge between 0.5 to 1.2,,,"Sevestre & Benn (2015), J. Glaciol., 61, 228, 646-662, based on: TS1969, CCM1975, BH2003, NN1937, TS1964, TS1969, EJ1963, EJ1964, TT1892, TTh1905, WGMS1998.",
IS,SIDUJOKULL,8295,1388,19349999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): Reported surge in BH2003 reported surge between 0.5 to 1.2 ""Earlier surge events had taken place in 1934 and 1963–1964. References/most important data sources: Indridason (IGS/NEA, unpublished material)."" WGMS1998",,,"Sevestre & Benn (2015), J. Glaciol., 61, 228, 646-662, based on: TS1969, CCM1975, BH2003, NN1937, TS1964, TS1969, EJ1963, EJ1964, TT1892, TTh1905, WGMS1998.",
IS,SIDUJOKULL,8295,1389,19949999,True,False,False,False,False,False,"Event description from Sevestre & Benn (2015): ""In January 1994 a 70m high crescent-shaped bulge was observed on the glacier surface. (...) The budge propagated down glacier at a rate of 20md to the terminus, and turbit water was eventually discharged from all the major outlet rivers draining Sidujokul. This surge lasted for approximately 4 months after the bulge was observed, affecting 500km2 area and resulting in a 1150m advance of the glacier terminus."" BH2003 ""A surge event started at the terminus in January 1994. Maximum speed of advance was 100 m/day. The advance stopped in the spring of 1994. Earlier surge events had taken place in 1934 and 1963–1964. References/most important data sources: Indridason (IGS/NEA, unpublished material)."" WGMS1998",,,"Sevestre & Benn (2015), J. Glaciol., 61, 228, 646-662, based on: TS1969, CCM1975, BH2003, NN1937, TS1964, TS1969, EJ1963, EJ1964, TT1892, TTh1905, WGMS1998.",
IS,SIDUJOKULL E M 177,3112,25,19949999,True,False,False,False,False,False,A surge event started at the terminus in January 1994. Maximum speed of advance was 100 m/day. The advance stopped in the spring of 1994. Earlier surge events had taken place in 1934 and 1963–1964.,,,"WGMS (1998a): FoG 1990-1995 (Vol. VII), IAHS (ICSI) / UNEP / UNESCO, WGMS, Zurich, Switzerland: 296 pp.",
